site_id,nd2_file,frame_index,channel_name,plate,well
GPQ82O0FVW,plate_3_C03_GFP.nd2,35,GFP,plate_3,C03
FRSGOHT9V0,plate_3_C03_mitotracker.nd2,98,mitotracker,plate_3,C03
UMT9RV7CPD,plate_3_C04_DAPI.nd2,17,DAPI,plate_3,C04
CHGWO6V25B,plate_3_C04_GFP.nd2,6,GFP,plate_3,C04
K1DOODZX8D,plate_3_C04_mitotracker.nd2,39,mitotracker,plate_3,C04
PJ06T4ZFNT,plate_3_C05_DAPI.nd2,90,DAPI,plate_3,C05
8JEPURC3NE,plate_3_C05_GFP.nd2,88,GFP,plate_3,C05
D6WK40F6SR,plate_3_C05_mitotracker.nd2,94,mitotracker,plate_3,C05
PADSDXM11G,plate_3_C06_DAPI.nd2,91,DAPI,plate_3,C06
3YBTPGS2AX,plate_3_C06_GFP.nd2,36,GFP,plate_3,C06
3LE3E5UECD,plate_3_C06_mitotracker.nd2,46,mitotracker,plate_3,C06
U0WW5AF4IV,plate_3_C07_DAPI.nd2,26,DAPI,plate_3,C07
BG1Y0GQ1CB,plate_3_C07_GFP.nd2,39,GFP,plate_3,C07
AZZQSXGCJ9,plate_3_C07_mitotracker.nd2,4,mitotracker,plate_3,C07
1O2Z1G0WJ9,plate_3_C08_DAPI.nd2,94,DAPI,plate_3,C08
OAJVDEMCU0,plate_3_C08_GFP.nd2,73,GFP,plate_3,C08
4TXE6Z2129,plate_3_C08_mitotracker.nd2,76,mitotracker,plate_3,C08
ERA8DYBRJV,plate_3_C09_DAPI.nd2,91,DAPI,plate_3,C09
UK54R01TKO,plate_3_C09_GFP.nd2,93,GFP,plate_3,C09
3NCWSZ2BIY,plate_3_C09_mitotracker.nd2,18,mitotracker,plate_3,C09
S7VITRAMBF,plate_3_C10_DAPI.nd2,47,DAPI,plate_3,C10
9REANH44SF,plate_3_C10_GFP.nd2,35,GFP,plate_3,C10
S6N434FFJ8,plate_3_C10_mitotracker.nd2,80,mitotracker,plate_3,C10
8O3QMU5F64,plate_3_C11_DAPI.nd2,87,DAPI,plate_3,C11
OOVXN6RD57,plate_3_C11_GFP.nd2,97,GFP,plate_3,C11
2NJTRI7WYR,plate_3_C11_mitotracker.nd2,63,mitotracker,plate_3,C11
RNXKCU1RCF,plate_3_C12_DAPI.nd2,34,DAPI,plate_3,C12
T9PS492XVU,plate_3_C12_GFP.nd2,41,GFP,plate_3,C12
EPO3NMJJXJ,plate_3_C12_mitotracker.nd2,77,mitotracker,plate_3,C12
M6ANKHU8PI,plate_3_D01_DAPI.nd2,34,DAPI,plate_3,D01
37XULSW01H,plate_3_D01_GFP.nd2,55,GFP,plate_3,D01
4D0UT84Q0N,plate_3_D01_mitotracker.nd2,68,mitotracker,plate_3,D01
KBPF3XUZF2,plate_3_D02_DAPI.nd2,80,DAPI,plate_3,D02
84HZ4XWW35,plate_3_D02_GFP.nd2,60,GFP,plate_3,D02
O5CZLF5TLW,plate_3_D02_mitotracker.nd2,28,mitotracker,plate_3,D02
32X3CVIUP4,plate_3_D03_DAPI.nd2,70,DAPI,plate_3,D03
5PIAAHQFGL,plate_3_D03_GFP.nd2,100,GFP,plate_3,D03
2GX7DBQ89T,plate_3_D03_mitotracker.nd2,67,mitotracker,plate_3,D03
RT6VIERD16,plate_3_D04_DAPI.nd2,66,DAPI,plate_3,D04
6B26ZYBH8A,plate_3_D04_GFP.nd2,65,GFP,plate_3,D04
TFJTISB51Y,plate_3_D04_mitotracker.nd2,76,mitotracker,plate_3,D04
FX69Z3RT3R,plate_3_D05_DAPI.nd2,46,DAPI,plate_3,D05
0RB9AE8KS3,plate_3_D05_GFP.nd2,66,GFP,plate_3,D05
GDNFS1XA6M,plate_3_D05_mitotracker.nd2,97,mitotracker,plate_3,D05
IRHEUSLTR7,plate_3_D06_DAPI.nd2,20,DAPI,plate_3,D06
QDBCAST14B,plate_3_D06_GFP.nd2,81,GFP,plate_3,D06
DNM3SBSYVJ,plate_3_D06_mitotracker.nd2,69,mitotracker,plate_3,D06
IS7B2T23DJ,plate_3_D07_DAPI.nd2,52,DAPI,plate_3,D07
6R590TOJ49,plate_3_D07_GFP.nd2,83,GFP,plate_3,D07
EFB0BDPOYL,plate_3_D07_mitotracker.nd2,22,mitotracker,plate_3,D07
YADY16AFQU,plate_3_D08_DAPI.nd2,27,DAPI,plate_3,D08
LWXCC475JC,plate_3_D08_GFP.nd2,60,GFP,plate_3,D08
ZTOO03RIU1,plate_3_D08_mitotracker.nd2,28,mitotracker,plate_3,D08
8KKU79ZR3Y,plate_3_D09_DAPI.nd2,11,DAPI,plate_3,D09
JP1V8NNRZE,plate_3_D09_GFP.nd2,16,GFP,plate_3,D09
JFGCWNHAKS,plate_3_D09_mitotracker.nd2,24,mitotracker,plate_3,D09
YGBK6LX594,plate_3_D10_DAPI.nd2,79,DAPI,plate_3,D10
RYA07H1AZR,plate_3_D10_GFP.nd2,16,GFP,plate_3,D10
HKLF1RR4HR,plate_3_D10_mitotracker.nd2,16,mitotracker,plate_3,D10
BB38OGZ44B,plate_3_D11_DAPI.nd2,38,DAPI,plate_3,D11
B2OSFPIRMN,plate_3_D11_GFP.nd2,33,GFP,plate_3,D11
JOJKZ3GUK0,plate_3_D11_mitotracker.nd2,20,mitotracker,plate_3,D11
ZOLY0CT7FK,plate_3_D12_DAPI.nd2,65,DAPI,plate_3,D12
ZIHNSZT9FM,plate_3_D12_GFP.nd2,23,GFP,plate_3,D12
AZJN2KGKOF,plate_3_D12_mitotracker.nd2,74,mitotracker,plate_3,D12
D4DE1QSA0V,plate_3_E01_DAPI.nd2,50,DAPI,plate_3,E01
EDDRPYPNAG,plate_3_E01_GFP.nd2,65,GFP,plate_3,E01
59PV1SVNFA,plate_3_E01_mitotracker.nd2,42,mitotracker,plate_3,E01
O0V84TE0N4,plate_3_E02_DAPI.nd2,11,DAPI,plate_3,E02
DST82ZTOHD,plate_3_E02_GFP.nd2,83,GFP,plate_3,E02
Z5ULJO1032,plate_3_E02_mitotracker.nd2,60,mitotracker,plate_3,E02
4Q8F099UOJ,plate_3_E03_DAPI.nd2,66,DAPI,plate_3,E03
OK4UFV6NJB,plate_3_E03_GFP.nd2,11,GFP,plate_3,E03
0XPL40292X,plate_3_E03_mitotracker.nd2,89,mitotracker,plate_3,E03
BJCYA2XOUL,plate_3_E04_DAPI.nd2,63,DAPI,plate_3,E04
6TPU71MPFE,plate_3_E04_GFP.nd2,20,GFP,plate_3,E04
8FXY803J12,plate_3_E04_mitotracker.nd2,21,mitotracker,plate_3,E04
MZ79QGFWFN,plate_3_E05_DAPI.nd2,50,DAPI,plate_3,E05
OT6AZTCQ7E,plate_3_E05_GFP.nd2,87,GFP,plate_3,E05
5Z7FF42TOM,plate_3_E05_mitotracker.nd2,78,mitotracker,plate_3,E05
HKPCS9AS5B,plate_3_E06_DAPI.nd2,53,DAPI,plate_3,E06
00SMY1O5ER,plate_3_E06_GFP.nd2,77,GFP,plate_3,E06
Q6YI8YY0M5,plate_3_E06_mitotracker.nd2,53,mitotracker,plate_3,E06
O7L2R2LWA9,plate_3_E07_DAPI.nd2,58,DAPI,plate_3,E07
3S5QJUT26G,plate_3_E07_GFP.nd2,83,GFP,plate_3,E07
RXDHR53L6C,plate_3_E07_mitotracker.nd2,61,mitotracker,plate_3,E07
F5UIXIEX7R,plate_3_E08_DAPI.nd2,94,DAPI,plate_3,E08
3ABW73Y7UO,plate_3_E08_GFP.nd2,69,GFP,plate_3,E08
0A10NDILA5,plate_3_E08_mitotracker.nd2,34,mitotracker,plate_3,E08
SZQG8U21XL,plate_3_E09_DAPI.nd2,34,DAPI,plate_3,E09
AI964ZXUN2,plate_3_E09_GFP.nd2,69,GFP,plate_3,E09
LN8R5NEEKT,plate_3_E09_mitotracker.nd2,39,mitotracker,plate_3,E09
80KIVGCPG1,plate_3_E10_DAPI.nd2,39,DAPI,plate_3,E10
89L5FQR1EE,plate_3_E10_GFP.nd2,29,GFP,plate_3,E10
NKLHDYHOFH,plate_3_E10_mitotracker.nd2,86,mitotracker,plate_3,E10
7PIV9IWV1O,plate_3_E11_DAPI.nd2,98,DAPI,plate_3,E11
OO81GUXWKH,plate_3_E11_GFP.nd2,26,GFP,plate_3,E11
WRT0JL1E33,plate_3_E11_mitotracker.nd2,92,mitotracker,plate_3,E11
UT41PCYOH9,plate_3_E12_DAPI.nd2,1,DAPI,plate_3,E12
XWZQQJCBF4,plate_3_E12_GFP.nd2,18,GFP,plate_3,E12
PRVXC5L21Z,plate_3_E12_mitotracker.nd2,35,mitotracker,plate_3,E12
8J1E7EPF73,plate_3_F01_DAPI.nd2,80,DAPI,plate_3,F01
TGVXEP0T1T,plate_3_F01_GFP.nd2,35,GFP,plate_3,F01
BUU2LS4RK1,plate_3_F01_mitotracker.nd2,61,mitotracker,plate_3,F01
J7Q1C8XM8S,plate_3_F02_DAPI.nd2,85,DAPI,plate_3,F02
54QREZ1YLU,plate_3_F02_GFP.nd2,23,GFP,plate_3,F02
QPSC3PT4N8,plate_3_F02_mitotracker.nd2,79,mitotracker,plate_3,F02
Q9SYDHI2KD,plate_3_F03_DAPI.nd2,36,DAPI,plate_3,F03
MW7UQZP2JT,plate_3_F03_GFP.nd2,68,GFP,plate_3,F03
LNL10R7STQ,plate_3_F03_mitotracker.nd2,4,mitotracker,plate_3,F03
CF7ZOEN1UL,plate_3_F04_DAPI.nd2,88,DAPI,plate_3,F04
C9DHA9FMH3,plate_3_F04_GFP.nd2,41,GFP,plate_3,F04
QBEYFQQUI8,plate_3_F04_mitotracker.nd2,55,mitotracker,plate_3,F04
A7483MQ7FT,plate_3_F05_DAPI.nd2,42,DAPI,plate_3,F05
FY2UQHIS8L,plate_3_F05_GFP.nd2,88,GFP,plate_3,F05
TL811GCWH2,plate_3_F05_mitotracker.nd2,16,mitotracker,plate_3,F05
34L8S72AJD,plate_3_F06_DAPI.nd2,67,DAPI,plate_3,F06
DASMTIA5MI,plate_3_F06_GFP.nd2,63,GFP,plate_3,F06
36FYY0TPGP,plate_3_F06_mitotracker.nd2,36,mitotracker,plate_3,F06
BI25J6CDCL,plate_3_F07_DAPI.nd2,42,DAPI,plate_3,F07
VVPJQAU8IG,plate_3_F07_GFP.nd2,1,GFP,plate_3,F07
60VXJ9VQ3A,plate_3_F07_mitotracker.nd2,67,mitotracker,plate_3,F07
CY0X13G108,plate_3_F08_DAPI.nd2,53,DAPI,plate_3,F08
5GDNY0W0WA,plate_3_F08_GFP.nd2,46,GFP,plate_3,F08
NJ29CK9FP7,plate_3_F08_mitotracker.nd2,1,mitotracker,plate_3,F08
QB5CGCTL3R,plate_3_F09_DAPI.nd2,46,DAPI,plate_3,F09
KV2G0SU8T8,plate_3_F09_GFP.nd2,7,GFP,plate_3,F09
2BC3EBWWS4,plate_3_F09_mitotracker.nd2,56,mitotracker,plate_3,F09
FUCSY12L3F,plate_3_F10_DAPI.nd2,17,DAPI,plate_3,F10
YRRB1BKVVC,plate_3_F10_GFP.nd2,82,GFP,plate_3,F10
G11C6L6JQV,plate_3_F10_mitotracker.nd2,86,mitotracker,plate_3,F10
UWKOMCZZ8S,plate_3_F11_DAPI.nd2,44,DAPI,plate_3,F11
DJQX0LTN3V,plate_3_F11_GFP.nd2,9,GFP,plate_3,F11
JWJU6FTPXT,plate_3_F11_mitotracker.nd2,99,mitotracker,plate_3,F11
J7RDQRXCT4,plate_3_F12_DAPI.nd2,73,DAPI,plate_3,F12
D5IPM4EBXP,plate_3_F12_GFP.nd2,4,GFP,plate_3,F12
E1D8B3KMOV,plate_3_F12_mitotracker.nd2,44,mitotracker,plate_3,F12
6I2JSJSEK4,plate_3_G01_DAPI.nd2,3,DAPI,plate_3,G01
3KMSB6BJSM,plate_3_G01_GFP.nd2,71,GFP,plate_3,G01
7JEQOKKZZ5,plate_3_G01_mitotracker.nd2,45,mitotracker,plate_3,G01
ZG18T0CI0Q,plate_3_G02_DAPI.nd2,23,DAPI,plate_3,G02
55M6PZ46E6,plate_3_G02_GFP.nd2,65,GFP,plate_3,G02
WJ05TIAUEU,plate_3_G02_mitotracker.nd2,65,mitotracker,plate_3,G02
15KPQV7G06,plate_3_G03_DAPI.nd2,41,DAPI,plate_3,G03
28W4OPY12S,plate_3_G03_GFP.nd2,80,GFP,plate_3,G03
T34ZVC9W3N,plate_3_G03_mitotracker.nd2,67,mitotracker,plate_3,G03
NO10IVCOAX,plate_3_G04_DAPI.nd2,81,DAPI,plate_3,G04
9KT0XZRZPB,plate_3_G04_GFP.nd2,91,GFP,plate_3,G04
1DZB86Y5HB,plate_3_G04_mitotracker.nd2,95,mitotracker,plate_3,G04
KT5QJHF0BX,plate_3_G05_DAPI.nd2,98,DAPI,plate_3,G05
HYJ61QQWUB,plate_3_G05_GFP.nd2,16,GFP,plate_3,G05
Z68NZAJIAI,plate_3_G05_mitotracker.nd2,70,mitotracker,plate_3,G05
5JD965CEGN,plate_3_G06_DAPI.nd2,26,DAPI,plate_3,G06
EIE8VMM4WX,plate_3_G06_GFP.nd2,57,GFP,plate_3,G06
LEKHGXG7SS,plate_3_G06_mitotracker.nd2,27,mitotracker,plate_3,G06
219P0G3XCW,plate_3_G07_DAPI.nd2,4,DAPI,plate_3,G07
6QJJNXR5G8,plate_3_G07_GFP.nd2,91,GFP,plate_3,G07
207Q84T1EJ,plate_3_G07_mitotracker.nd2,4,mitotracker,plate_3,G07
5XVLVHOA6T,plate_3_G08_DAPI.nd2,32,DAPI,plate_3,G08
E2NGFLNZYJ,plate_3_G08_GFP.nd2,25,GFP,plate_3,G08
3AL07ZEQ8J,plate_3_G08_mitotracker.nd2,87,mitotracker,plate_3,G08
T6SA777UGI,plate_3_G09_DAPI.nd2,95,DAPI,plate_3,G09
IXNTT3JGZT,plate_3_G09_GFP.nd2,1,GFP,plate_3,G09
RYYLZJ8QR2,plate_3_G09_mitotracker.nd2,2,mitotracker,plate_3,G09
KEW70YBQ8B,plate_3_G10_DAPI.nd2,91,DAPI,plate_3,G10
OTDCFCQVDV,plate_3_G10_GFP.nd2,92,GFP,plate_3,G10
5OWXUGSXOQ,plate_3_G10_mitotracker.nd2,11,mitotracker,plate_3,G10
G0WI7GPK7L,plate_3_G11_DAPI.nd2,13,DAPI,plate_3,G11
BOOBB09SB0,plate_3_G11_GFP.nd2,94,GFP,plate_3,G11
29QKJX3DTD,plate_3_G11_mitotracker.nd2,14,mitotracker,plate_3,G11
8J4A9OI2MR,plate_3_G12_DAPI.nd2,30,DAPI,plate_3,G12
UY4TJ6FNFL,plate_3_G12_GFP.nd2,20,GFP,plate_3,G12
1CPP2ZPPXN,plate_3_G12_mitotracker.nd2,22,mitotracker,plate_3,G12
22S1TIHTVH,plate_3_H01_DAPI.nd2,100,DAPI,plate_3,H01
P2LOMB04BR,plate_3_H01_GFP.nd2,41,GFP,plate_3,H01
A6KYOG8BLW,plate_3_H01_mitotracker.nd2,98,mitotracker,plate_3,H01
RYZDW4VGLT,plate_3_H02_DAPI.nd2,97,DAPI,plate_3,H02
0KHCUXEDJV,plate_3_H02_GFP.nd2,85,GFP,plate_3,H02
SG3K3VLUI2,plate_3_H02_mitotracker.nd2,18,mitotracker,plate_3,H02
SR8UDLXN4Z,plate_3_H03_DAPI.nd2,98,DAPI,plate_3,H03
XB5N4N3E8E,plate_3_H03_GFP.nd2,16,GFP,plate_3,H03
C3BGWMXMQ0,plate_3_H03_mitotracker.nd2,84,mitotracker,plate_3,H03
0P3UEIZD7R,plate_3_H04_DAPI.nd2,78,DAPI,plate_3,H04
L0SF8X51ZU,plate_3_H04_GFP.nd2,68,GFP,plate_3,H04
5KLZPJKKDR,plate_3_H04_mitotracker.nd2,35,mitotracker,plate_3,H04
97P3MWAVRD,plate_3_H05_DAPI.nd2,68,DAPI,plate_3,H05
YKTQS0GHX0,plate_3_H05_GFP.nd2,53,GFP,plate_3,H05
26Q831BDLV,plate_3_H05_mitotracker.nd2,33,mitotracker,plate_3,H05
RYOM1B0LA3,plate_3_H06_DAPI.nd2,74,DAPI,plate_3,H06
LNSFAJ3UF9,plate_3_H06_GFP.nd2,73,GFP,plate_3,H06
0GGE3540G0,plate_3_H06_mitotracker.nd2,11,mitotracker,plate_3,H06
0LIJAD6YDH,plate_3_H07_DAPI.nd2,18,DAPI,plate_3,H07
DMUVE568BE,plate_3_H07_GFP.nd2,75,GFP,plate_3,H07
BFA08K4F22,plate_3_H07_mitotracker.nd2,70,mitotracker,plate_3,H07
RPX33ELB5C,plate_3_H08_DAPI.nd2,28,DAPI,plate_3,H08
Y68SDIGAP3,plate_3_H08_GFP.nd2,79,GFP,plate_3,H08
VR3PUOTKJ5,plate_3_H08_mitotracker.nd2,3,mitotracker,plate_3,H08
6KXBY1AYIJ,plate_3_H09_DAPI.nd2,42,DAPI,plate_3,H09
LP2N1FW93U,plate_3_H09_GFP.nd2,22,GFP,plate_3,H09
PN66ORIXAP,plate_3_H09_mitotracker.nd2,25,mitotracker,plate_3,H09
584MC6VY4U,plate_3_H10_DAPI.nd2,33,DAPI,plate_3,H10
FJ4J6WURN3,plate_3_H10_GFP.nd2,65,GFP,plate_3,H10
WX9TKZ4QYT,plate_3_H10_mitotracker.nd2,47,mitotracker,plate_3,H10
53CIJL5HO7,plate_3_H11_DAPI.nd2,88,DAPI,plate_3,H11
4Y3TE25VJP,plate_3_H11_GFP.nd2,19,GFP,plate_3,H11
FTOWFG92PI,plate_3_H11_mitotracker.nd2,75,mitotracker,plate_3,H11
U10NHTSYJ9,plate_3_H12_DAPI.nd2,1,DAPI,plate_3,H12
PTSO20OCC4,plate_3_H12_GFP.nd2,38,GFP,plate_3,H12
CCC28K0CNC,plate_3_H12_mitotracker.nd2,26,mitotracker,plate_3,H12
C014LY7573,plate_4_A01_DAPI.nd2,97,DAPI,plate_4,A01
WJ5C6HFVG9,plate_4_A01_GFP.nd2,100,GFP,plate_4,A01
9HINN7OANK,plate_4_A01_mitotracker.nd2,26,mitotracker,plate_4,A01
VB2GS4H1ER,plate_4_A02_DAPI.nd2,60,DAPI,plate_4,A02
P32JOKDCNT,plate_4_A02_GFP.nd2,34,GFP,plate_4,A02
P9DY3MY36U,plate_4_A02_mitotracker.nd2,29,mitotracker,plate_4,A02
Q86CQ1MIBE,plate_4_A03_DAPI.nd2,56,DAPI,plate_4,A03
1XSCZCZFSV,plate_4_A03_GFP.nd2,64,GFP,plate_4,A03
YPM8XBZ40A,plate_4_A03_mitotracker.nd2,84,mitotracker,plate_4,A03
I979E0QY9C,plate_4_A04_DAPI.nd2,17,DAPI,plate_4,A04
3VSGDS4NIN,plate_4_A04_GFP.nd2,90,GFP,plate_4,A04
B6CSSWIU2J,plate_4_A04_mitotracker.nd2,97,mitotracker,plate_4,A04
F96FRZ4UD9,plate_4_A05_DAPI.nd2,92,DAPI,plate_4,A05
VG9CJ1GMTY,plate_4_A05_GFP.nd2,30,GFP,plate_4,A05
ICOFPXKV4Y,plate_4_A05_mitotracker.nd2,51,mitotracker,plate_4,A05
SES6Z70L86,plate_4_A06_DAPI.nd2,5,DAPI,plate_4,A06
TBQQQ0DG20,plate_4_A06_GFP.nd2,2,GFP,plate_4,A06
TQ1Q3XVBJS,plate_4_A06_mitotracker.nd2,46,mitotracker,plate_4,A06
ING4RBTU5T,plate_4_A07_DAPI.nd2,97,DAPI,plate_4,A07
YKB4CHNGJU,plate_4_A07_GFP.nd2,8,GFP,plate_4,A07
3CLB1VJC26,plate_4_A07_mitotracker.nd2,57,mitotracker,plate_4,A07
H6M3NR4ZJ3,plate_4_A08_DAPI.nd2,46,DAPI,plate_4,A08
HD98X2Q6R5,plate_4_A08_GFP.nd2,76,GFP,plate_4,A08
SBW5NT5GE4,plate_4_A08_mitotracker.nd2,18,mitotracker,plate_4,A08
225U9GJ8XY,plate_4_A09_DAPI.nd2,7,DAPI,plate_4,A09
FRDE4M3EKL,plate_4_A09_GFP.nd2,23,GFP,plate_4,A09
0TF9O5EDJB,plate_4_A09_mitotracker.nd2,21,mitotracker,plate_4,A09
QC3BK2B2QZ,plate_4_A10_DAPI.nd2,88,DAPI,plate_4,A10
8PTPB80BIA,plate_4_A10_GFP.nd2,7,GFP,plate_4,A10
1BWAMI176N,plate_4_A10_mitotracker.nd2,21,mitotracker,plate_4,A10
LJO9J9SYNQ,plate_4_A11_DAPI.nd2,14,DAPI,plate_4,A11
CRWUQCQDHQ,plate_4_A11_GFP.nd2,31,GFP,plate_4,A11
18WVP73NKZ,plate_4_A11_mitotracker.nd2,57,mitotracker,plate_4,A11
DOBO00K3LK,plate_4_A12_DAPI.nd2,23,DAPI,plate_4,A12
UM3L434BDF,plate_4_A12_GFP.nd2,32,GFP,plate_4,A12
9JKFYVTZ66,plate_4_A12_mitotracker.nd2,31,mitotracker,plate_4,A12
ECJ2G3O683,plate_4_B01_DAPI.nd2,11,DAPI,plate_4,B01
POA2KMWUZP,plate_4_B01_GFP.nd2,81,GFP,plate_4,B01
IDJVBJQVRV,plate_4_B01_mitotracker.nd2,68,mitotracker,plate_4,B01
6OD7U7YU07,plate_4_B02_DAPI.nd2,89,DAPI,plate_4,B02
C24S0R8ILG,plate_4_B02_GFP.nd2,8,GFP,plate_4,B02
14MA33YZFD,plate_4_B02_mitotracker.nd2,58,mitotracker,plate_4,B02
70AY0AAB44,plate_4_B03_DAPI.nd2,86,DAPI,plate_4,B03
SBD4IJUZ30,plate_4_B03_GFP.nd2,50,GFP,plate_4,B03
K6CI6QUXJ4,plate_4_B03_mitotracker.nd2,96,mitotracker,plate_4,B03
JZBMIKR3WZ,plate_4_B04_DAPI.nd2,7,DAPI,plate_4,B04
N2LIUHRSB6,plate_4_B04_GFP.nd2,97,GFP,plate_4,B04
2P2NRZBCIG,plate_4_B04_mitotracker.nd2,69,mitotracker,plate_4,B04
77GFN27OYC,plate_4_B05_DAPI.nd2,75,DAPI,plate_4,B05
7O3JVENYA0,plate_4_B05_GFP.nd2,27,GFP,plate_4,B05
3FIKNPCWRX,plate_4_B05_mitotracker.nd2,76,mitotracker,plate_4,B05
BRMOQ237WY,plate_4_B06_DAPI.nd2,87,DAPI,plate_4,B06
N42B6Y35FI,plate_4_B06_GFP.nd2,32,GFP,plate_4,B06
PTIBWAINJ2,plate_4_B06_mitotracker.nd2,55,mitotracker,plate_4,B06
LZIRRITHYB,plate_4_B07_DAPI.nd2,87,DAPI,plate_4,B07
WMSBXXILKI,plate_4_B07_GFP.nd2,32,GFP,plate_4,B07
H3VMCCZ0DT,plate_4_B07_mitotracker.nd2,6,mitotracker,plate_4,B07
MZE76Y8UKA,plate_4_B08_DAPI.nd2,67,DAPI,plate_4,B08
WNW6RHL7TQ,plate_4_B08_GFP.nd2,30,GFP,plate_4,B08
R7HN6GW6N4,plate_4_B08_mitotracker.nd2,37,mitotracker,plate_4,B08
A4R7HDYRNJ,plate_4_B09_DAPI.nd2,72,DAPI,plate_4,B09
56TM2XZGJ1,plate_4_B09_GFP.nd2,88,GFP,plate_4,B09
1QAUF6NWDF,plate_4_B09_mitotracker.nd2,22,mitotracker,plate_4,B09
9TU42O4XU3,plate_4_B10_DAPI.nd2,37,DAPI,plate_4,B10
VOERUERJZS,plate_4_B10_GFP.nd2,100,GFP,plate_4,B10
JVR5PZWJS5,plate_4_B10_mitotracker.nd2,87,mitotracker,plate_4,B10
W6TKNQGKLR,plate_4_B11_DAPI.nd2,85,DAPI,plate_4,B11
6WD8KYQRKW,plate_4_B11_GFP.nd2,21,GFP,plate_4,B11
ILHNT27I0F,plate_4_B11_mitotracker.nd2,62,mitotracker,plate_4,B11
WVGK3AIHC0,plate_4_B12_DAPI.nd2,9,DAPI,plate_4,B12
JXG5SL8BR8,plate_4_B12_GFP.nd2,96,GFP,plate_4,B12
8LXQZSQMY0,plate_4_B12_mitotracker.nd2,51,mitotracker,plate_4,B12
0BZVTDTPA2,plate_4_C01_DAPI.nd2,22,DAPI,plate_4,C01
V60DL3GORB,plate_4_C01_GFP.nd2,21,GFP,plate_4,C01
LPKKD967XA,plate_4_C01_mitotracker.nd2,76,mitotracker,plate_4,C01
8CW8EO4RSF,plate_4_C02_DAPI.nd2,6,DAPI,plate_4,C02
D3ARO09EJV,plate_4_C02_GFP.nd2,57,GFP,plate_4,C02
5UX2T6TUZE,plate_4_C02_mitotracker.nd2,38,mitotracker,plate_4,C02
GTHEW5SOS0,plate_4_C03_DAPI.nd2,6,DAPI,plate_4,C03
15ZFZ8PNTG,plate_4_C03_GFP.nd2,47,GFP,plate_4,C03
9V9YL7E6RM,plate_4_C03_mitotracker.nd2,47,mitotracker,plate_4,C03
3RKZ2A2X73,plate_4_C04_DAPI.nd2,36,DAPI,plate_4,C04
T2KY5PW1OT,plate_4_C04_GFP.nd2,4,GFP,plate_4,C04
KPSZLXPZL5,plate_4_C04_mitotracker.nd2,53,mitotracker,plate_4,C04
K4UUOPESKQ,plate_4_C05_DAPI.nd2,63,DAPI,plate_4,C05
13PISLTX8C,plate_4_C05_GFP.nd2,17,GFP,plate_4,C05
QFZ9M1MNAU,plate_4_C05_mitotracker.nd2,72,mitotracker,plate_4,C05
26HXKZ54AI,plate_4_C06_DAPI.nd2,63,DAPI,plate_4,C06
G876PJF0KQ,plate_4_C06_GFP.nd2,49,GFP,plate_4,C06
2BZPDS91MS,plate_4_C06_mitotracker.nd2,85,mitotracker,plate_4,C06
84XFN2CS8B,plate_4_C07_DAPI.nd2,31,DAPI,plate_4,C07
UVVC26DDWL,plate_4_C07_GFP.nd2,29,GFP,plate_4,C07
G5AS8Y8P71,plate_4_C07_mitotracker.nd2,1,mitotracker,plate_4,C07
M8XAKK1VI3,plate_4_C08_DAPI.nd2,79,DAPI,plate_4,C08
4OPU2DBECL,plate_4_C08_GFP.nd2,59,GFP,plate_4,C08
CDXD4SXUYG,plate_4_C08_mitotracker.nd2,52,mitotracker,plate_4,C08
HQ33FV9QYX,plate_4_C09_DAPI.nd2,50,DAPI,plate_4,C09
ON3HK5TBOA,plate_4_C09_GFP.nd2,10,GFP,plate_4,C09
RD78VG52MX,plate_4_C09_mitotracker.nd2,49,mitotracker,plate_4,C09
E57ZAFYRUF,plate_4_C10_DAPI.nd2,38,DAPI,plate_4,C10
YWJQJ50PO0,plate_4_C10_GFP.nd2,39,GFP,plate_4,C10
66BNKUYC3Z,plate_4_C10_mitotracker.nd2,82,mitotracker,plate_4,C10
6XOJYRC3O6,plate_4_C11_DAPI.nd2,76,DAPI,plate_4,C11
WFNJPEU71Z,plate_4_C11_GFP.nd2,71,GFP,plate_4,C11
3A5RXUICVG,plate_4_C11_mitotracker.nd2,70,mitotracker,plate_4,C11
C5USLINHRQ,plate_4_C12_DAPI.nd2,23,DAPI,plate_4,C12
OY5BKI8X3E,plate_4_C12_GFP.nd2,89,GFP,plate_4,C12
3FR0TRNG4P,plate_4_C12_mitotracker.nd2,31,mitotracker,plate_4,C12
8JRLORE2ED,plate_4_D01_DAPI.nd2,51,DAPI,plate_4,D01
QYN5Q7BG5T,plate_4_D01_GFP.nd2,35,GFP,plate_4,D01
RJHACYT2II,plate_4_D01_mitotracker.nd2,43,mitotracker,plate_4,D01
JU1YFR7FPF,plate_4_D02_DAPI.nd2,99,DAPI,plate_4,D02
KUSFMLIZVB,plate_4_D02_GFP.nd2,83,GFP,plate_4,D02
8NOA7QSAE3,plate_4_D02_mitotracker.nd2,26,mitotracker,plate_4,D02
OAHRMDZ41U,plate_4_D03_DAPI.nd2,2,DAPI,plate_4,D03
GXT22QRS18,plate_4_D03_GFP.nd2,100,GFP,plate_4,D03
SDHY4I56SK,plate_4_D03_mitotracker.nd2,38,mitotracker,plate_4,D03
K9LM9DP09N,plate_4_D04_DAPI.nd2,37,DAPI,plate_4,D04
